date, pm25, pm10, o3, no2, so2, co
2019/12/28, 362, 418, 10, 10, , 14
2019/12/29, 382, , , , , 
2019/7/1, 138, 156, 29, 3, 2, 5
2019/7/2, 158, 73, 18, 3, 1, 5
2019/7/3, 82, 66, 11, 4, 1, 5
2019/7/4, 90, 63, 6, 6, 1, 8
2019/7/5, 113, 49, 6, 5, 1, 6
2019/7/6, 81, 71, 22, 5, 1, 10
2019/7/7, 109, 83, 23, 6, 1, 6
2019/7/8, 141, 69, 11, 4, 1, 4
2019/7/9, 130, 130, 25, 4, 1, 5
2019/7/10, 163, 165, 10, 4, 1, 4
2019/7/11, 182, 182, 6, 3, 1, 5
2019/7/12, 186, 131, 9, 3, 1, 4
2019/7/13, 159, 134, 16, 3, 1, 4
2019/7/14, 167, 89, 14, 3, 1, 5
2019/7/15, 117, 49, 18, 3, 1, 5
2019/7/16, 98, 46, 28, 4, 1, 6
2019/7/17, 102, 43, 18, 6, 1, 7
2019/7/18, 96, 76, 36, 5, 1, 8
2019/7/19, 146, 62, 19, 5, 1, 6
2019/7/20, 125, 55, 14, 5, 1, 8
2019/7/21, 121, 64, 14, 5, 1, 9
2019/7/22, 141, 81, 26, 7, 1, 9
2019/7/23, 156, 79, 19, 8, 1, 9
2019/7/24, 144, 35, 6, 4, 1, 5
2019/7/25, 74, 36, 22, 3, 1, 5
2019/7/26, 79, 30, 12, 3, 1, 6
2019/7/27, 72, 29, 10, 2, , 4
2019/7/28, 45, 39, 11, 3, 1, 4
2019/7/29, 48, 48, 13, 3, 1, 5
2019/7/30, 65, 44, 15, 3, 1, 4
2019/7/31, 61, 52, 16, 3, 1, 5
2019/8/1, 77, 54, 20, 4, 1, 6
2019/8/2, 78, 51, 10, 4, 1, 9
2019/8/3, 90, 61, 13, 5, 1, 7
2019/8/4, 115, 60, 6, 5, 1, 7
2019/8/5, 116, 39, 13, 5, , 7
2019/8/6, 85, 56, 32, 5, 2, 8
2019/8/7, 93, 53, 12, 3, 1, 5
2019/8/8, 72, 47, 8, 2, 1, 4
2019/8/9, 39, 30, 9, 2, 1, 4
2019/8/10, 39, 36, 12, 2, 1, 5
2019/8/11, 56, 32, 15, 4, , 5
2019/8/12, 51, 37, 11, 4, , 6
2019/8/13, 59, 38, 30, 5, 1, 8
2019/8/14, 90, 41, 9, 2, 1, 6
2019/8/15, 82, 27, 8, 1, 1, 4
2019/8/16, 46, 9, 5, , , 4
2019/8/17, 26, 17, 11, 2, , 6
2019/8/18, 45, 49, 20, 3, 1, 8
2019/8/19, 98, 55, 16, 3, 1, 8
2019/8/20, 105, 66, 20, 4, , 7
2019/8/21, 123, 68, 16, 9, 1, 9
2019/8/22, 126, 72, 16, 9, 1, 10
2019/8/23, 114, 86, 10, 9, 1, 15
2019/8/24, 149, 42, 8, 4, , 6
2019/8/25, 80, 43, 9, 4, 1, 6
2019/8/26, 65, 56, 17, 4, 1, 6
2019/8/27, 84, 54, 12, 3, 1, 7
2019/8/28, 86, 52, 13, 2, 1, 5
2019/8/29, 81, 57, 20, 3, 1, 6
2019/8/30, 93, 78, 29, 7, 1, 7
2019/8/31, 116, 59, 16, 3, 1, 5
2019/9/1, 74, 74, 24, 4, 1, 6
2019/9/2, 115, 110, 18, 4, 1, 7
2019/9/3, 162, 99, 13, 6, 1, 10
2019/9/4, 149, 88, 9, 2, 1, 5
2019/9/5, 98, 73, 7, 3, 1, 5
2019/9/6, 95, 59, 7, 4, 1, 5
2019/9/7, 82, 52, 46, 2, 1, 5
2019/9/8, 78, 80, 18, 2, 1, 6
2019/9/9, 126, 98, 31, 7, 1, 7
2019/9/10, 154, 94, 39, 9, 1, 7
2019/9/11, 151, 78, 11, 6, 1, 6
2019/9/12, 118, 56, 12, 4, , 4
2019/9/13, 76, 52, 17, 3, 1, 4
2019/9/14, 67, 54, 22, 5, 1, 5
2019/9/15, 89, 74, 25, 6, 1, 6
2019/9/16, 127, 86, 43, 7, 1, 6
2019/9/17, 134, 60, 15, 5, 1, 4
2019/9/18, 81, 45, 10, 3, , 4
2019/9/19, 52, 57, 11, 5, 1, 5
2019/9/20, 76, 63, 12, 6, 1, 5
2019/9/21, 102, 46, 5, 6, 1, 4
2019/9/22, 60, 52, 18, 5, 1, 5
2019/9/23, 83, 60, 21, 7, 1, 6
2019/9/24, 93, 51, 24, 5, 1, 7
2019/9/25, 73, 50, 9, 5, 1, 6
2019/9/26, 58, 37, 5, 3, 1, 4
2019/9/27, 38, 44, 5, 3, 1, 4
2019/9/28, 60, 34, 4, 3, 1, 3
2019/9/29, 36, 42, 4, 4, 1, 5
2019/9/30, 64, 51, 7, 5, 1, 6
2019/4/1, 113, 111, 35, 10, 3, 8
2019/4/2, 150, 96, 32, 9, 3, 9
2019/4/3, 137, 127, 40, 9, 7, 12
2019/4/4, 184, 129, 53, 10, 5, 15
2019/4/5, 181, 135, 31, 7, 4, 10
2019/4/6, 157, 195, 20, 6, 3, 10
2019/4/7, 191, 126, 29, 6, 3, 8
2019/4/8, 145, 110, 45, 7, 5, 9
2019/4/9, 153, 128, 39, 8, 4, 13
2019/4/10, 156, 112, 30, 6, 3, 8
2019/4/11, 140, 123, 24, 5, 3, 7
2019/4/12, 135, 99, 21, 4, 3, 7
2019/4/13, 119, 95, 22, 5, 3, 6
2019/4/14, 111, 87, 16, 6, 2, 8
2019/4/15, 101, , 12, 7, 2, 8
2019/4/16, 110, , 15, 7, 1, 8
2019/4/17, 57, , 26, 10, 2, 7
2019/4/18, 92, , 23, 14, 3, 7
2019/4/19, 135, , 37, 17, 3, 8
2019/4/20, 140, , 26, 18, 3, 11
2019/4/21, 142, , 38, 18, 7, 11
2019/4/22, 173, , 31, 19, 3, 13
2019/4/23, 158, , 31, 11, 3, 6
2019/4/24, 148, 207, 31, 6, 3, 5
2019/4/25, 152, 131, 28, 10, 4, 7
2019/4/26, 143, 158, 21, 10, 3, 5
2019/4/27, 134, 150, 22, 9, 3, 5
2019/4/28, 131, 148, 27, 13, 3, 8
2019/4/29, 139, 198, 14, 14, 6, 7
2019/4/30, 171, 211, 43, 13, 6, 8
2019/5/1, 176, 177, 25, 8, 4, 5
2019/5/2, 142, 111, 28, 7, 4, 4
2019/5/3, 105, 110, 27, 13, 2, 7
2019/5/4, 131, 131, 29, 16, 3, 9
2019/5/5, 146, 143, 30, 18, 3, 12
2019/5/6, 153, 185, 18, 18, 3, 12
2019/5/7, 172, 211, 20, 17, 2, 13
2019/5/8, 171, 233, 24, 15, 2, 8
2019/5/9, 174, 187, 26, 10, 2, 4
2019/5/10, 147, 196, 28, 9, 3, 6
2019/5/11, 161, 379, 28, 11, 2, 7
2019/5/12, 204, 224, 39, 15, 5, 10
2019/5/13, 234, 74, 31, 7, 2, 4
2019/5/14, 111, 109, 33, 13, 6, 8
2019/5/15, 157, 139, 26, 11, 2, 7
2019/5/16, 134, 286, 24, 10, 2, 8
2019/5/17, 155, 58, 20, 8, 1, 4
2019/5/18, 90, 86, 33, 13, 2, 7
2019/5/19, 143, 111, 30, 17, 3, 8
2019/5/20, 147, 99, 33, 13, 3, 6
2019/5/21, 135, 99, 28, 21, 2, 8
2019/5/22, 120, 115, 39, 13, 3, 8
2019/5/23, 154, 71, 16, 8, 2, 6
2019/5/24, 100, 73, 24, 8, 2, 5
2019/5/25, 95, 90, 31, 10, 2, 7
2019/5/26, 117, 105, 32, 14, 2, 7
2019/5/27, 126, 105, 32, 17, 3, 7
2019/5/28, 120, 114, 36, 18, 3, 10
2019/5/29, 137, 130, 33, 18, 3, 12
2019/5/30, 142, 213, 41, 14, 3, 8
2019/5/31, 165, 179, 45, 12, 3, 9
2019/6/1, 167, 148, 30, 5, 2, 5
2019/6/2, 153, 209, 26, 5, 1, 5
2019/6/3, 139, 108, 31, 6, 2, 5
2019/6/4, 125, 116, 34, 8, 2, 7
2019/6/5, 149, 146, 41, 10, 3, 6
2019/6/6, 151, 101, 42, 5, 2, 4
2019/6/7, 123, 100, 38, 11, 3, 9
2019/6/8, 164, 141, 51, 16, 4, 14
2019/6/9, 170, 116, 37, 16, 2, 13
2019/6/10, 162, 421, 19, 13, 2, 10
2019/6/11, 217, 182, 18, 6, 2, 3
2019/6/12, 150, 109, 25, 8, 2, 5
2019/6/13, 146, 90, 33, 9, 2, 6
2019/6/14, 138, 128, 30, 14, 3, 6
2019/6/15, 170, 86, 16, 6, 1, 3
2019/6/16, 113, 78, 13, 8, 1, 3
2019/6/17, 110, 49, 20, 8, 1, 5
2019/6/18, 83, 112, 45, 9, 2, 5
2019/6/19, 160, 81, 45, 6, 2, 6
2019/6/20, 107, 111, 36, 7, 2, 6
2019/6/21, 144, 109, 40, 7, 3, 5
2019/6/22, 134, 89, 25, 3, 1, 4
2019/6/23, 96, 68, 14, 4, 2, 4
2019/6/24, 59, 81, 38, 5, 2, 5
2019/6/25, 107, 96, 29, 8, 2, 6
2019/6/26, 128, 132, 26, 10, 2, 6
2019/6/27, 139, 123, 20, 10, 1, 6
2019/6/28, 126, 146, 11, 9, 1, 5
2019/6/29, 131, 204, 30, 6, 2, 6
2019/6/30, 146, 120, 18, 5, 1, 4
2019/1/1, 350, 316, 14, 12, 2, 22
2019/1/2, 375, 381, 9, 14, 2, 24
2019/1/3, 406, 235, 5, 11, 1, 14
2019/1/4, 285, 258, 9, 9, 1, 12
2019/1/5, 295, 140, 11, 9, 1, 10
2019/1/6, 224, 145, 10, 9, 1, 10
2019/1/7, 230, 126, 9, 9, 1, 8
2019/1/8, 208, 120, 10, 11, 1, 9
2019/1/9, 190, 146, 15, 15, 2, 15
2019/1/10, 224, 223, 18, 13, 3, 15
2019/1/11, 306, 197, 14, 20, 2, 22
2019/1/12, 257, 264, 21, 18, 2, 20
2019/1/13, 329, 98, 11, 14, 2, 6
2019/1/14, 164, 145, 8, 15, 2, 8
2019/1/15, 192, 310, 12, 17, 4, 18
2019/1/16, 307, 430, 21, 17, 3, 21
2019/1/17, 379, 259, 17, 17, 2, 14
2019/1/18, 289, 379, 17, 18, 3, 26
2019/1/19, 334, 463, 73, 25, 4, 36
2019/1/20, 357, 185, 12, 13, 1, 10
2019/1/21, 221, 51, 11, 9, 1, 4
2019/1/22, 120, 128, 18, 11, 2, 10
2019/1/23, 190, 137, 15, 10, 2, 7
2019/1/24, 194, 76, 19, 9, 1, 4
2019/1/25, 150, 96, 22, 9, 2, 4
2019/1/26, 160, 112, 17, 11, 2, 5
2019/1/27, 178, 106, 20, 11, 2, 5
2019/1/28, 173, 122, 20, 12, 2, 8
2019/1/29, 188, 199, 21, 15, 2, 13
2019/1/30, 245, 295, 17, 13, 2, 13
2019/1/31, 270, 148, 14, 11, 2, 8
2019/2/1, 223, 169, 9, 10, 1, 8
2019/2/2, 247, 127, 14, 9, 1, 7
2019/2/3, 199, 149, 23, 13, 1, 12
2019/2/4, 198, 303, 21, 16, 2, 23
2019/2/5, 282, 145, 16, 10, 1, 9
2019/2/6, 214, 65, 10, 7, 1, 4
2019/2/7, 136, 93, 18, 9, 1, 5
2019/2/8, 145, 94, 20, 9, 1, 5
2019/2/9, 150, 129, 19, 12, 2, 7
2019/2/10, 188, 146, 24, 13, 2, 10
2019/2/11, 209, 183, 31, 14, 3, 13
2019/2/12, 242, 189, 26, 15, 3, 12
2019/2/13, 245, 106, 14, 9, 1, 6
2019/2/14, 180, 106, 23, 9, 2, 6
2019/2/15, 177, 102, 8, 8, 1, 5
2019/2/16, 177, 92, 17, 9, , 6
2019/2/17, 167, 114, 13, 11, 1, 3
2019/2/18, 177, 124, 23, 10, , 4
2019/2/19, 176, 106, 6, 10, , 2
2019/2/20, 153, 98, 16, 8, 1, 5
2019/2/21, 138, 91, 12, 8, , 8
2019/2/22, 141, 70, 17, 9, 1, 4
2019/2/23, 121, 84, 23, 10, 1, 6
2019/2/24, 150, 105, 14, 11, 2, 7
2019/2/25, 173, 76, 10, 8, 2, 6
2019/2/26, 133, 70, 5, 5, 1, 4
2019/2/27, 138, 93, 2, 10, 1, 13
2019/2/28, 157, 68, 19, 3, , 4
2019/3/1, 85, 94, 5, 11, 2, 9
2019/3/2, 169, 60, 11, 5, 1, 6
2019/3/3, 130, 87, 12, 6, 1, 8
2019/3/4, 158, 71, 15, 7, , 6
2019/3/5, 133, 90, 13, 8, 1, 7
2019/3/6, 147, 104, 25, 9, 1, 9
2019/3/7, 154, 103, 21, 8, 1, 8
2019/3/8, 155, 84, 18, 5, 1, 6
2019/3/9, 132, 84, 27, 7, 1, 6
2019/3/10, 136, 109, 20, 8, 3, 7
2019/3/11, 147, 74, 18, 5, 1, 4
2019/3/12, 119, 125, 14, 12, 3, 11
2019/3/13, 164, 117, 11, 10, 3, 8
2019/3/14, 171, 78, 18, 10, 3, 6
2019/3/15, 137, 75, 21, 10, 2, 6
2019/3/16, 133, 86, 22, 11, 2, 7
2019/3/17, 146, 95, 26, 12, 2, 8
2019/3/18, 159, 100, 21, 10, 2, 9
2019/3/19, 133, 114, 16, 11, 3, 8
2019/3/20, 148, 102, 21, 7, 4, 10
2019/3/21, 166, 67, 19, 6, 2, 4
2019/3/22, 87, 76, 20, 7, 2, 4
2019/3/23, 106, 74, 18, 7, 3, 5
2019/3/24, 113, 79, 17, 7, 3, 6
2019/3/25, 130, 80, 19, 8, 3, 6
2019/3/26, 135, 83, 24, 10, 3, 7
2019/3/27, 137, 117, 32, 12, 4, 13
2019/3/28, 171, 119, 31, 10, 3, 12
2019/3/29, 168, 119, 32, 9, 4, 9
2019/3/30, 171, 87, 23, 6, 3, 6
2019/3/31, 119, 87, 24, 6, 2, 6
2018/10/1, 149, 118, 21, 8, , 8
2018/10/2, 148, 102, 27, 9, 1, 8
2018/10/3, 123, 136, 31, 10, 1, 11
2018/10/4, 171, 166, 32, 11, 1, 15
2018/10/5, 188, 121, 20, 9, 1, 9
2018/10/6, 149, 128, 27, 8, 1, 8
2018/10/7, 158, 163, 38, 8, 1, 8
2018/10/8, 200, 135, 24, 7, 1, 8
2018/10/9, 169, 132, 17, 6, 1, 7
2018/10/10, 168, 123, 14, 4, 1, 6
2018/10/11, 142, 97, 40, 6, 2, 5
2018/10/12, 145, 143, 22, 9, 1, 9
2018/10/13, 215, 119, 21, 10, 1, 8
2018/10/14, 171, 144, 77, 10, 1, 10
2018/10/15, 188, 179, 32, 11, 2, 14
2018/10/16, 200, 200, 24, 11, 1, 18
2018/10/17, 207, 252, 33, 10, 3, 18
2018/10/18, 216, 207, 49, 10, 2, 11
2018/10/19, 214, 177, 24, 8, 2, 9
2018/10/20, 224, 144, 17, 9, 2, 9
2018/10/21, 211, 135, 17, 11, 1, 9
2018/10/22, 187, 146, 19, 13, 1, 12
2018/10/23, 185, 216, 35, 16, 2, 20
2018/10/24, 272, 236, 35, 19, 4, 17
2018/10/25, 258, 297, 17, 32, 3, 25
2018/10/26, 255, 265, 19, 32, 1, 27
2018/10/27, 243, 215, 19, 12, 1, 19
2018/10/28, 248, 237, 18, 14, 1, 23
2018/10/29, 266, 288, 18, 16, 1, 27
2018/10/30, 304, 207, 17, 12, 1, 23
2018/10/31, 240, 221, 13, 15, 1, 29
2018/11/1, 263, 176, 12, 12, 1, 14
2018/11/2, 215, 150, 13, 7, , 8
2018/11/3, 200, 75, 17, 5, 1, 6
2018/11/4, 150, 257, 14, 10, , 12
2018/11/5, 393, 175, 15, 10, , 8
2018/11/6, 225, 179, 20, 11, 2, 7
2018/11/7, 226, 671, 12, 14, 5, 23
2018/11/8, 640, 330, 22, 16, 1, 26
2018/11/9, 347, 278, 16, 18, 1, 29
2018/11/10, 317, 312, 23, 16, 1, 31
2018/11/11, 324, 298, 24, 14, 1, 25
2018/11/12, 322, 281, 8, 14, 1, 24
2018/11/13, 313, 122, 9, 10, , 12
2018/11/14, 195, 94, 16, 7, 1, 7
2018/11/15, 167, 113, 14, 9, , 6
2018/11/16, 183, 126, 17, 10, , 9
2018/11/17, 191, 151, 19, 13, 1, 14
2018/11/18, 211, 157, 18, 9, , 8
2018/11/19, 229, 198, 20, 13, 1, 14
2018/11/20, 256, 214, 17, 12, 1, 13
2018/11/21, 261, 130, 20, 14, 2, 15
2018/11/22, 181, 168, 14, 12, 2, 16
2018/11/23, 234, 114, 15, 8, 2, 7
2018/11/24, 166, 136, 18, 10, 2, 14
2018/11/25, 186, 182, 16, 14, 3, 22
2018/11/26, 246, 209, 9, 14, 2, 29
2018/11/27, 241, 169, 10, 12, 2, 21
2018/11/28, 220, 195, 11, 13, 1, 23
2018/11/29, 253, 186, 11, 12, 1, 18
2018/11/30, 252, 154, 12, 10, 1, 14
2018/12/1, 201, 213, 13, 15, 2, 28
2018/12/2, 242, 163, 15, 13, 2, 22
2018/12/3, 223, 211, 13, 16, 2, 33
2018/12/4, 273, 171, 11, 12, 1, 21
2018/12/5, 235, 207, 21, 15, 2, 18
2018/12/6, 274, 175, 10, 10, 1, 8
2018/12/7, 258, 208, 14, 12, 2, 14
2018/12/8, 271, 233, 11, 17, 2, 23
2018/12/9, 298, 250, 18, 14, 2, 21
2018/12/10, 325, 218, 11, 15, 1, 17
2018/12/11, 309, 185, 9, 12, 1, 13
2018/12/12, 267, 98, 10, 9, 1, 7
2018/12/13, 166, 101, 9, 10, 1, 6
2018/12/14, 173, 122, 10, 10, 1, 8
2018/12/15, 191, 143, 15, 9, 1, 10
2018/12/16, 221, 186, 13, 9, 2, 12
2018/12/17, 234, 216, 16, 12, 2, 12
2018/12/18, 257, 180, 13, 11, 1, 12
2018/12/19, 250, 241, 17, 12, 2, 20
2018/12/20, 310, 254, 14, 11, 1, 15
2018/12/21, 304, 404, 18, 12, 2, 20
2018/12/22, 377, 481, 17, 13, 1, 32
2018/12/23, 454, 363, 14, 13, 1, 28
2018/12/24, 404, 216, 12, 11, 1, 12
2018/12/25, 314, 243, 12, 12, 1, 17
2018/12/26, 305, 374, 14, 12, 2, 21
2018/12/27, 339, 219, 12, 11, 1, 11
2018/12/28, 288, 276, 11, 11, 1, 18
2018/12/29, 312, 397, 13, 14, 1, 33
2018/12/30, 378, , , , , 
2018/7/1, 66, 94, 28, 6, 2, 6
2018/7/2, 67, 75, 52, 7, 2, 5
2018/7/3, 101, 76, 58, 5, 2, 5
2018/7/4, 99, 91, 62, 8, 3, 7
2018/7/5, 119, 106, 41, 7, 2, 6
2018/7/6, 130, 102, 59, 9, 2, 6
2018/7/7, 134, 122, 84, 16, 3, 6
2018/7/8, 153, 100, 53, 10, 3, 5
2018/7/9, 149, 71, 38, 8, 2, 4
2018/7/10, 104, 74, 30, 12, 2, 6
2018/7/11, 106, 105, 67, 14, 3, 6
2018/7/12, 128, 55, 31, 12, 4, 7
2018/7/13, 88, 55, 93, 9, 3, 6
2018/7/14, 78, 54, 21, 8, 2, 5
2018/7/15, 82, 68, 12, 11, 1, 7
2018/7/16, 94, 59, 41, 7, 1, 5
2018/7/17, 82, 71, 41, 8, 3, 5
2018/7/18, 98, 61, 73, 8, 3, 4
2018/7/19, 86, 64, 26, 13, 2, 8
2018/7/20, 93, 72, 44, 12, 2, 8
2018/7/21, 104, 37, 16, 9, 1, 6
2018/7/22, 61, 69, 19, 8, 2, 6
2018/7/23, 93, 68, 69, 9, 3, 6
2018/7/24, 87, 52, 11, 11, 2, 6
2018/7/25, 74, 42, 11, 9, 2, 6
2018/7/26, 70, 24, 11, 7, 2, 6
2018/7/27, 49, 47, 20, 8, 2, 6
2018/7/28, 78, 86, 22, 10, 2, 7
2018/7/29, 103, 82, 18, 10, 2, 5
2018/7/30, 91, 138, 7, 10, , 9
2018/7/31, 140, 133, 12, 6, , 5
2018/8/1, 119, 176, 11, 5, , 4
2018/8/2, 145, 167, 8, 6, , 4
2018/8/3, 139, 174, 13, 6, 1, 4
2018/8/4, 160, 164, 5, 4, , 4
2018/8/5, 147, 86, 18, 3, , 5
2018/8/6, 107, 75, 28, 4, 1, 5
2018/8/7, 108, 58, 27, 3, , 5
2018/8/8, 80, 64, 28, 3, , 5
2018/8/9, 83, 74, 14, 8, 1, 11
2018/8/10, 110, 74, 6, 5, , 6
2018/8/11, 85, 64, 6, 4, 1, 4
2018/8/12, 60, 67, 11, 4, 1, 4
2018/8/13, 77, 84, 17, 5, 1, 5
2018/8/14, 118, 78, 14, 4, 1, 4
2018/8/15, 105, 62, 27, 4, 1, 5
2018/8/16, 90, 61, 31, 3, 1, 5
2018/8/17, 77, 57, 17, 5, 1, 6
2018/8/18, 82, 68, 18, 6, 1, 6
2018/8/19, 93, 85, 22, 5, 1, 6
2018/8/20, 123, 58, 14, 4, 1, 4
2018/8/21, 71, 55, 13, 3, 1, 4
2018/8/22, 68, 51, 8, 4, 1, 5
2018/8/23, 68, 66, 10, 5, 1, 5
2018/8/24, 61, 64, 9, 5, 1, 4
2018/8/25, 56, 60, 14, 3, 1, 3
2018/8/26, 57, 40, 18, 3, 1, 4
2018/8/27, 49, , 16, 3, 1, 5
2018/8/28, 67, 39, 9, 4, 1, 5
2018/8/29, 59, 69, 21, 5, , 7
2018/8/30, 102, 96, 13, 4, , 5
2018/8/31, 109, 65, 6, 4, , 8
2018/9/1, 100, 55, 36, 4, , 7
2018/9/2, 102, 55, 27, 5, 1, 10
2018/9/3, 108, 85, 22, 8, , 13
2018/9/4, 132, 72, 11, 6, , 7
2018/9/5, 92, 93, 16, 5, , 7
2018/9/6, 105, 79, 19, 7, , 9
2018/9/7, 112, 54, 10, 3, , 5
2018/9/8, 74, 37, 11, 2, , 3
2018/9/9, 52, 55, 17, 4, 1, 5
2018/9/10, 83, 55, 19, 5, , 5
2018/9/11, 65, 73, 11, 5, , 4
2018/9/12, 68, 73, 8, 4, , 3
2018/9/13, 55, 76, 13, 5, , 5
2018/9/14, 73, 82, 14, 6, , 6
2018/9/15, 85, 86, 12, 5, 1, 4
2018/9/16, 95, 100, 18, 5, 1, 5
2018/9/17, 125, 102, 19, 5, 1, 5
2018/9/18, 118, 106, 24, 7, , 6
2018/9/19, 136, 111, 28, 7, 1, 7
2018/9/20, 153, 72, 11, 3, , 4
2018/9/21, 88, 34, 7, 2, , 4
2018/9/22, 51, 44, 8, 2, , 4
2018/9/23, 77, 27, 5, 3, , 4
2018/9/24, 50, 39, 6, 4, , 6
2018/9/25, 59, 73, 16, 6, , 9
2018/9/26, 94, 113, 21, 7, , 13
2018/9/27, 151, 125, 21, 9, , 15
2018/9/28, 144, 159, 24, 9, , 12
2018/9/29, 176, 93, 18, 7, , 6
2018/9/30, 130, 108, 14, 9, 1, 8
2018/4/1, 146, 121, 72, 11, 2, 4
2018/4/2, 168, 134, 74, 11, 2, 7
2018/4/3, 168, 114, 39, 10, 2, 7
2018/4/4, 172, 129, 67, 10, 4, 4
2018/4/5, 187, 123, 64, 11, 5, 6
2018/4/6, 166, 90, 58, 9, 1, 3
2018/4/7, 127, 93, 56, 6, 1, 3
2018/4/8, 117, 84, 36, 9, 1, 5
2018/4/9, 98, 135, 45, 11, 5, 8
2018/4/10, 163, 89, 26, 5, 1, 2
2018/4/11, 105, 96, 73, 12, 1, 6
2018/4/12, 133, 101, 62, 13, 3, 7
2018/4/13, 144, 137, 38, 14, 2, 11
2018/4/14, 184, 124, 90, 15, 4, 10
2018/4/15, 183, 153, 10, 18, 3, 23
2018/4/16, 190, 123, 48, 14, 2, 7
2018/4/17, 152, 124, 41, 7, 1, 1
2018/4/18, 132, 126, 49, 15, 5, 7
2018/4/19, 165, 177, 37, 8, 5, 2
2018/4/20, 169, 222, 43, 9, 5, 2
2018/4/21, 191, 105, 46, 10, 6, 3
2018/4/22, 134, 143, 61, 16, 4, 7
2018/4/23, 128, 120, 71, 17, 6, 8
2018/4/24, 165, 148, 52, 20, 6, 17
2018/4/25, 209, 166, 57, 18, 7, 15
2018/4/26, 207, 143, 64, 9, 4, 5
2018/4/27, 183, 121, 65, 6, 5, 4
2018/4/28, 173, 90, 81, 8, 5, 4
2018/4/30, 169, 111, 54, 6, 3, 2
2018/5/1, 130, 135, 59, 12, 3, 2
2018/5/2, 132, 82, 35, 5, 4, 1
2018/5/3, 117, 81, 63, 7, 4, 2
2018/5/4, 112, 89, 69, 10, 5, 5
2018/5/5, 147, 148, 57, 16, 6, 9
2018/5/6, 181, 132, 74, 13, 8, 9
2018/5/7, 188, 114, 54, 8, 4, 1
2018/5/8, 153, 131, 71, 9, 5, 3
2018/5/9, 147, 111, 78, 13, 4, 5
2018/5/10, 161, 140, 67, 19, 5, 12
2018/5/11, 182, 153, 98, 15, 5, 12
2018/5/12, 194, 108, 57, 6, 3, 5
2018/5/13, 152, 78, 62, 7, 3, 4
2018/5/14, 112, 93, 66, 10, 3, 7
2018/5/15, 151, 118, 57, 12, 3, 6
2018/5/16, 159, 129, 84, 6, 4, 5
2018/5/17, 187, 172, 76, 12, 6, 4
2018/5/18, 170, 140, 61, 23, 13, 10
2018/5/19, 173, 127, 73, 14, 12, 8
2018/5/20, 173, 131, 63, 14, 9, 6
2018/5/21, 157, 173, 77, 26, 11, 16
2018/5/22, 179, 229, 119, 24, 15, 13
2018/5/23, 195, 229, 75, 21, 10, 12
2018/5/24, 181, 151, 78, 29, 10, 12
2018/5/25, 146, 187, 93, 29, 10, 12
2018/5/26, 169, 214, 96, 22, 7, 7
2018/5/27, 171, 225, 98, 24, 12, 12
2018/5/28, 182, 276, 86, 15, 8, 9
2018/5/29, 165, 166, 53, 11, 6, 6
2018/5/30, 155, 154, 63, 9, 6, 5
2018/5/31, 155, 142, 60, 6, 4, 5
2018/6/1, 154, , , , , 
2018/6/3, 140, 121, 56, 6, 5, 5
2018/6/4, 147, 106, 39, 7, 5, 6
2018/6/5, 137, 131, 36, 7, 6, 5
2018/6/6, 146, 107, 80, 7, 6, 6
2018/6/7, 147, 129, 48, 6, 4, 6
2018/6/8, 149, 130, 42, 7, 3, 5
2018/6/9, 126, 89, 6, 15, 3, 9
2018/6/10, 137, 150, 57, 13, 4, 7
2018/6/11, 148, 523, 30, 12, 3, 5
2018/6/12, 189, 957, 20, 9, 2, 3
2018/6/13, 361, 830, 20, 9, 3, 3
2018/6/14, 294, 681, 24, 8, 3, 4
2018/6/15, 271, 549, 33, 6, 3, 4
2018/6/16, 245, 236, 32, 4, 4, 3
2018/6/17, 177, 116, 40, 8, 4, 4
2018/6/18, 148, 108, 66, 6, 4, 4
2018/6/19, 142, 146, 132, 9, 8, 6
2018/6/20, 163, 212, 86, 9, 6, 5
2018/6/21, 166, 179, 126, 15, 6, 9
2018/6/22, 161, 186, 81, 12, 6, 6
2018/6/23, 153, 168, 68, 7, 8, 5
2018/6/24, 142, 230, 41, 9, 5, 4
2018/6/25, 146, 120, 29, 9, 4, 4
2018/6/26, 115, 87, 41, 7, 2, 6
2018/6/27, 114, 46, 19, 7, 2, 5
2018/6/28, 68, 56, 29, 6, 2, 5
2018/6/29, 80, 54, 27, 7, 2, 5
2018/6/30, 83, 58, 29, 8, 2, 6
2018/1/23, 275, 179, 2, 14, 1, 14
2018/1/24, 256, 141, 9, 12, , 12
2018/1/25, 244, 144, 11, 11, 1, 9
2018/1/26, 279, 166, 12, 12, 1, 11
2018/1/27, 304, 207, 13, 12, , 9
2018/1/28, 266, 170, 12, 14, 1, 10
2018/1/29, 274, 186, 14, 14, 2, 5
2018/1/30, 223, 156, 13, 12, 1, 6
2018/1/31, 221, 155, 22, 17, 3, 10
2018/2/1, 258, 212, 32, 13, 1, 8
2018/2/2, 216, 165, 36, 12, 2, 4
2018/2/3, 187, 133, 37, 13, 1, 5
2018/2/4, 206, 137, 30, 15, 2, 8
2018/2/5, 246, 166, 26, 14, 2, 6
2018/2/6, 212, 157, 35, 14, 2, 6
2018/2/7, 200, 149, 38, 17, 2, 13
2018/2/8, 262, 233, 42, 17, 3, 13
2018/2/9, 284, 216, 56, 19, 2, 23
2018/2/10, 297, 238, 33, 13, 3, 9
